rank,game_id,start_time,match,pick,odds,units,confidence_pct,reason,predicted_score,bet_home_spread,bet_home_ml,bet_away_spread,bet_away_ml,bet_over,bet_under,home_money_line,away_money_line,tie_money_line,total_score,over_odds,under_odds,home_spread,home_spread_odds,away_spread,away_spread_odds,timestamp,start_time_pt,date,model,home_team,away_team,reason_code
3.0,266379.0,2025-11-13T01:00:00.000Z,Valparaiso vs Nicholls St,Valparaiso -2.5,-109.0,2.0,85.0,Small home favorite with overwhelming support (84% tickets 94% money). Line strengthening from -135 to -142 ML. Public and sharp money heavily aligned on small spread. Home court decisive in close game.,74-70,1.0,0.0,0.0,0.0,0.0,0.0,-142.0,120.0,,144.5,-114.0,-107.0,-2.5,-109.0,2.5,-111.0,2025-11-12 12:46:40.568817,2025-11-12 17:00:00-08:00,2025-11-12,claude,,,
4.0,264739.0,2025-11-13T01:00:00.000Z,Evansville vs Middle Tenn,Evansville -2.5,-110.0,2.0,84.0,Home favorite strengthening (ML from -146 to -137) with 70% tickets and massive 59% money shift. Pick'em game where home court matters. Sharp money moved heavily to Evansville late. Small spread keeps variance low.,72-68,1.0,0.0,0.0,0.0,0.0,0.0,-137.0,117.0,,140.5,-108.0,-112.0,-2.5,-110.0,2.5,-110.0,2025-11-12 12:46:40.568817,2025-11-12 17:00:00-08:00,2025-11-12,claude,,,
5.0,266378.0,2025-11-13T00:00:00.000Z,Boston U vs Brown,Boston U -2.5,-117.0,2.0,82.0,Small home favorite with strong consensus (95% tickets 93% money). Line strengthening despite heavy public action shows respect. Dominant public support with manageable spread. Similar profile to successful Louisville pick.,68-64,1.0,0.0,0.0,0.0,0.0,0.0,-162.0,136.0,,129.5,-115.0,-105.0,-2.5,-117.0,2.5,-104.0,2025-11-12 12:46:40.568817,2025-11-12 16:00:00-08:00,2025-11-12,claude,,,
6.0,264757.0,2025-11-13T01:00:00.000Z,Missouri vs Minnesota,Missouri -6.5,-115.0,2.0,80.0,Home favorite with strengthening ML (-310 unchanged) and massive sharp money (67% tickets 82% spread money). Public heavily backing Missouri spread. Medium spread but strong fundamentals and home court advantage.,82-74,1.0,0.0,0.0,0.0,0.0,0.0,-310.0,260.0,,157.5,-110.0,-110.0,-6.5,-115.0,6.5,-105.0,2025-11-12 12:46:40.568817,2025-11-12 17:00:00-08:00,2025-11-12,claude,,,
7.0,264743.0,2025-11-13T00:00:00.000Z,G Washington vs American U,American U +17.5,-110.0,2.0,78.0,Away dog with huge value. Away spread tickets surged to 92% and money to 90%. Sharp money pounding the dog despite 17.5 points. Similar to Florida St +17.5 winner. Rivalry game where dog covers.,84-71,0.0,0.0,1.0,0.0,0.0,0.0,-2100.0,1100.0,,151.5,-110.0,-110.0,-17.5,-110.0,17.5,-110.0,2025-11-12 12:46:40.568817,2025-11-12 16:00:00-08:00,2025-11-12,claude,,,
8.0,264756.0,2025-11-13T00:00:00.000Z,VA Tech vs Saint Joe's,Under 157.5,-105.0,1.0,76.0,Strong defensive matchup. Under getting 64% tickets and 61% money. Line moved from -110 to -105 showing book wants over action. VA Tech plays defense and will control tempo. Avoiding over disaster streak.,84-70,0.0,0.0,0.0,0.0,0.0,1.0,-950.0,625.0,,157.5,-115.0,-105.0,-12.5,-110.0,12.5,-110.0,2025-11-12 12:46:40.568817,2025-11-12 16:00:00-08:00,2025-11-12,claude,,,
9.0,264752.0,2025-11-13T01:30:00.000Z,Bryant U vs Dartmouth ,Bryant U -1.5,-109.0,1.0,74.0,Small home favorite in pick'em. Bryant getting 79% tickets and 86% money. Sharp money heavily on home team with strengthening line. Home court advantage in true toss-up game. Low spread limits risk.,76-74,1.0,0.0,0.0,0.0,0.0,0.0,-122.0,102.0,,149.5,-110.0,-110.0,-1.5,-109.0,1.5,-111.0,2025-11-12 12:46:40.568817,2025-11-12 17:30:00-08:00,2025-11-12,claude,,,
10.0,264502.0,2025-11-13T01:00:00.000Z,Oral Roberts vs Tulsa,Oral Roberts +6.5,-115.0,1.0,72.0,Home dog with value. Away spread money at 71% but home getting 6.5 points at home. Tulsa as road favorite historically struggles. Home court worth more than 6 points in most matchups. Contrarian value play.,78-82,1.0,0.0,0.0,0.0,0.0,0.0,240.0,-299.0,,159.5,-111.0,-110.0,6.5,-115.0,-6.5,-105.0,2025-11-12 12:46:40.568817,2025-11-12 17:00:00-08:00,2025-11-12,claude,,,
11.0,264741.0,2025-11-13T02:00:00.000Z,San Diego vs Idaho,San Diego +1.5,-115.0,1.0,70.0,Home dog in pick'em that flipped from favorite. Line moved dramatically from San Diego +110 ML to -102. Getting points at home in true toss-up. Sharp money on Idaho but home court worth the small number.,79-80,1.0,0.0,0.0,0.0,0.0,0.0,-102.0,-119.0,,157.5,-110.0,-110.0,1.5,-115.0,-1.5,-105.0,2025-11-12 12:46:40.568817,2025-11-12 18:00:00-08:00,2025-11-12,claude,,,
1.0,264767.0,2025-11-14T00:00:00.000Z,Alabama vs Purdue,Alabama -3.5,-105.0,3.0,92.0,Neutral site game with Alabama as small favorite. Line moved from -1.5 to -3.5 showing sharp money. 85% ML tickets and 95% ML money on Alabama. Small spread with overwhelming sharp consensus. Similar to Texas St -3.5 winner.,88-82,1.0,0.0,0.0,0.0,0.0,0.0,-162.0,136.0,,172.5,-110.0,-110.0,-3.5,-105.0,3.5,-115.0,2025-11-13 15:00:25.271884,2025-11-13 16:00:00-08:00,2025-11-13,claude,,,
2.0,267568.0,2025-11-14T00:30:00.000Z,Grambling St vs Southern Miss,Grambling St -2.0,-111.0,3.0,90.0,Small home favorite with massive support (63% tickets 86% money). Line moved from -1.5 to -2.0 and public still backing Grambling. Perfect profile matching our winning formula from 11/12. Manageable spread at home.,76-72,1.0,0.0,0.0,0.0,0.0,0.0,-122.0,102.0,,148.5,-110.0,-110.0,-2.0,-111.0,2.0,-109.0,2025-11-13 15:00:25.271884,2025-11-13 16:30:00-08:00,2025-11-13,claude,,,
3.0,264768.0,2025-11-14T00:30:00.000Z,Wichita State vs Loyola (IL),Wichita State -5.5,-110.0,3.0,88.0,Home favorite with dominant consensus (96% ML tickets/money 78% spread tickets 82% spread money). Medium-small spread with overwhelming support. Line stable showing book confidence. Matches Missouri -6.5 winner profile.,82-75,1.0,0.0,0.0,0.0,0.0,0.0,-225.0,185.0,,153.5,-105.0,-115.0,-5.5,-110.0,5.5,-111.0,2025-11-13 15:00:25.271884,2025-11-13 16:30:00-08:00,2025-11-13,claude,,,
4.0,264769.0,2025-11-13T23:00:00.000Z,West Virginia vs Pittsburgh,West Virginia -6.5,-110.0,2.0,85.0,Home favorite in rivalry game with strong support (92% ML tickets 91% ML money). Medium spread but huge public consensus. Similar to Louisville -6.5 winner. Rivalry at home with manageable number.,74-66,1.0,0.0,0.0,0.0,0.0,0.0,-270.0,210.0,,134.5,-105.0,-115.0,-6.5,-110.0,6.5,-110.0,2025-11-13 15:00:25.271884,2025-11-13 15:00:00-08:00,2025-11-13,claude,,,
5.0,266381.0,2025-11-13T23:00:00.000Z,Lafayette vs Cornell,Lafayette +4.5,-105.0,2.0,84.0,Home dog getting points with value. Sharp money considerations with favorable position. Getting 4.5 at home in what should be close game. Home court worth more than 4.5 points.,72-75,1.0,0.0,0.0,0.0,0.0,0.0,170.0,-205.0,,160.5,-105.0,-112.0,4.5,-105.0,-4.5,-115.0,2025-11-13 15:00:25.271884,2025-11-13 15:00:00-08:00,2025-11-13,claude,,,
6.0,280381.0,2025-11-14T00:00:00.000Z,Howard vs Alcorn State,Howard -6.5,-112.0,2.0,82.0,Home favorite with line moving in their favor (-7.5 to -6.5) while getting 71% tickets and 41% money. Sharp money taking Howard at better number. Medium-small spread at home with value after line move.,81-73,1.0,0.0,0.0,0.0,0.0,0.0,-325.0,260.0,,154.5,-110.0,-110.0,-6.5,-112.0,6.5,-108.0,2025-11-13 15:00:25.271884,2025-11-13 16:00:00-08:00,2025-11-13,claude,,,
7.0,264766.0,2025-11-14T02:00:00.000Z,K State vs California,K State -6.5,-112.0,2.0,80.0,Home favorite with strong support (95% ML tickets 93% ML money). Spread getting 71% tickets and 68% money. Medium spread but dominant public consensus. Line stable at -6.5 showing respect for number.,85-77,1.0,0.0,0.0,0.0,0.0,0.0,-287.0,232.0,,163.5,-115.0,-108.0,-6.5,-112.0,6.5,-108.0,2025-11-13 15:00:25.271884,2025-11-13 18:00:00-08:00,2025-11-13,claude,,,
8.0,264507.0,2025-11-14T01:00:00.000Z,Alabama A&M vs Charleston So,Alabama A&M -1.5,-120.0,1.0,76.0,Small home favorite in pick'em with 74% tickets and only 30% money - public/sharp split but home court matters. Getting small number at home. Line stable showing value. Similar to Bryant U -1.5 winner.,77-75,1.0,0.0,0.0,0.0,0.0,0.0,-130.0,110.0,,152.5,-115.0,-107.0,-1.5,-120.0,1.5,-101.0,2025-11-13 15:00:25.271884,2025-11-13 17:00:00-08:00,2025-11-13,claude,,,
9.0,264510.0,2025-11-15T01:15:00.000Z,Brown vs Hampton,Brown -2.5,-110.0,1.0,74.0,Small home favorite with building momentum (70% over tickets showing tempo game). Small spread at home in pick'em situation. Home court advantage decisive in close games. Matches winning formula.,74-71,1.0,0.0,0.0,0.0,0.0,0.0,-140.0,120.0,,142.5,-110.0,-110.0,-2.5,-110.0,2.5,-110.0,2025-11-13 15:00:25.271884,2025-11-14 17:15:00-08:00,2025-11-14,claude,,,
10.0,264773.0,2025-11-15T01:30:00.000Z,DePaul vs Northwestern,DePaul +6.5,-110.0,1.0,72.0,Home dog getting 6.5 in rivalry game. Northwestern 96% ML tickets but DePaul has home court. Medium dog number with value. Similar to Oral Roberts +6.5 winner where home dog covered.,66-71,1.0,0.0,0.0,0.0,0.0,0.0,225.0,-275.0,,138.5,-110.0,-110.0,6.5,-110.0,-6.5,-110.0,2025-11-13 15:00:25.271884,2025-11-14 17:30:00-08:00,2025-11-14,claude,,,
11.0,264790.0,2025-11-15T02:00:00.000Z,TCU vs Michigan,TCU +7.0,-110.0,1.0,70.0,Home dog getting a full touchdown. Michigan 99% ML tickets but TCU at home can keep it close. Medium dog spread with home court advantage. Road favorites often don't cover full touchdown.,73-78,1.0,0.0,0.0,0.0,0.0,0.0,265.0,-332.0,,157.5,-110.0,-110.0,7.0,-110.0,-7.0,-110.0,2025-11-13 15:00:25.271884,2025-11-14 18:00:00-08:00,2025-11-14,claude,,,
1.0,264508.0,2025-11-14T23:30:00.000Z,E. Michigan vs IUIN,E. Michigan -5.5,-110.0,3.0,91.0,"Short home favorite inside HCA band avoids big-chalk volatility; early-season majority spread sides underperform, but sub-6 home favs retain efficiency [web:13][web:6][web:15].",86-78,1.0,0.0,0.0,0.0,0.0,0.0,-250.0,205.0,,187.5,-105.0,-105.0,-5.5,-110.0,5.5,-110.0,2025-11-14 10:45:56.264017,2025-11-14 15:30:00-08:00,2025-11-14,perplexity,,,
2.0,271998.0,2025-11-14T23:30:00.000Z,Rutgers vs Lehigh,Lehigh +17.5,-111.0,2.0,86.0,Double-digit dog against a heavily priced home brand fits early-season favorite fade angles where majority spreads show negative ROI [web:6][web:15][web:13].,77-63,0.0,0.0,1.0,0.0,0.0,0.0,-2800.0,1300.0,,136.5,-115.0,-110.0,-17.5,-110.0,17.5,-111.0,2025-11-14 10:45:56.264017,2025-11-14 15:30:00-08:00,2025-11-14,perplexity,,,
3.0,267343.0,2025-11-15T00:00:00.000Z,Jax State vs Coastal Car,Jax State -7.5,-115.0,2.0,85.0,Manageable home chalk under 8 leverages HCA while sidestepping inflated double digits typical in November [web:13][web:6][web:15].,74-65,1.0,0.0,0.0,0.0,0.0,0.0,-345.0,280.0,,138.5,-112.0,-110.0,-7.5,-115.0,7.5,-105.0,2025-11-14 10:45:56.264017,2025-11-14 16:00:00-08:00,2025-11-14,perplexity,,,
4.0,266385.0,2025-11-15T00:00:00.000Z,N. Iowa vs Furman,N. Iowa -9.5,-110.0,2.0,84.0,Single-digit-to-9.5 home edge with HCA signal; still below double digits to limit endgame variance [web:13][web:6][web:15].,78-68,1.0,0.0,0.0,0.0,0.0,0.0,-575.0,425.0,,141.5,-110.0,-110.0,-9.5,-110.0,9.5,-110.0,2025-11-14 10:45:56.264017,2025-11-14 16:00:00-08:00,2025-11-14,perplexity,,,
5.0,264781.0,2025-11-15T00:00:00.000Z,Iona vs Fordham,Iona -5.5,-110.0,2.0,82.0,Home favorite under two possessions optimizes HCA without big-chalk tax early season [web:13][web:6][web:15].,77-70,1.0,0.0,0.0,0.0,0.0,0.0,-245.0,200.0,,157.5,-110.0,-111.0,-5.5,-110.0,5.5,-110.0,2025-11-14 10:45:56.264017,2025-11-14 16:00:00-08:00,2025-11-14,perplexity,,,
6.0,264775.0,2025-11-15T00:00:00.000Z,Rhode Island vs Albany,Rhode Island -15.5,-105.0,1.0,79.0,Mid-to-large home chalk at reduced odds; class gap and HCA support laying under 16 despite early-season fav underperformance trend [web:6][web:13][web:15].,83-64,1.0,0.0,0.0,0.0,0.0,0.0,-1600.0,950.0,,151.5,-106.0,-112.0,-15.5,-105.0,15.5,-115.0,2025-11-14 10:45:56.264017,2025-11-14 16:00:00-08:00,2025-11-14,perplexity,,,
7.0,264770.0,2025-11-15T00:30:00.000Z,Tulane vs New Orleans,Tulane -12.5,-108.0,1.0,78.0,Sub-13 home favorite keeps volatility manageable while leveraging HCA in a local matchup [web:13][web:6][web:15].,81-67,1.0,0.0,0.0,0.0,0.0,0.0,-900.0,575.0,,154.5,-105.0,-115.0,-12.5,-108.0,12.5,-112.0,2025-11-14 10:45:56.264017,2025-11-14 16:30:00-08:00,2025-11-14,perplexity,,,
8.0,264779.0,2025-11-15T00:00:00.000Z,Fairfield vs Stonehill,Fairfield -6.5,-115.0,1.0,77.0,Home fav under 7 in early season profiles better than double-digit chalk; HCA meaningful at this range [web:13][web:6][web:15].,74-66,1.0,0.0,0.0,0.0,0.0,0.0,-340.0,270.0,,144.5,-110.0,-112.0,-6.5,-115.0,6.5,-105.0,2025-11-14 10:45:56.264017,2025-11-14 16:00:00-08:00,2025-11-14,perplexity,,,
9.0,264771.0,2025-11-15T00:00:00.000Z,Towson vs Norfolk State,Towson -13.5,-106.0,1.0,76.0,Movement pushed Towson to -13.5 on last; laying under 14 with HCA is acceptable relative to extreme chalk fades [web:6][web:13][web:15].,75-60,1.0,0.0,0.0,0.0,0.0,0.0,-1000.0,650.0,,138.5,-105.0,-115.0,-13.5,-106.0,13.5,-113.0,2025-11-14 10:45:56.264017,2025-11-14 16:00:00-08:00,2025-11-14,perplexity,,,
10.0,264776.0,2025-11-15T00:30:00.000Z,USC vs Illinois St,USC -15.5,-115.0,1.0,75.0,Host with talent gap at sub-16 despite juice; aligns with controlled favorite exposure vs ultra-high numbers [web:6][web:13][web:15].,84-66,1.0,0.0,0.0,0.0,0.0,0.0,-1675.0,1000.0,,157.5,-110.0,-115.0,-15.5,-115.0,15.5,-105.0,2025-11-14 10:45:56.264017,2025-11-14 16:30:00-08:00,2025-11-14,perplexity,,,
11.0,266387.0,2025-11-15T01:00:00.000Z,Texas A&M vs UCF,Texas A&M -10.5,-105.0,1.0,74.0,High-major host just over 10 still within manageable band; HCA plus roster quality justify laying it [web:13][web:6][web:15].,81-69,1.0,0.0,0.0,0.0,0.0,0.0,-550.0,410.0,,172.5,-105.0,-115.0,-10.5,-105.0,10.5,-115.0,2025-11-14 10:45:56.264017,2025-11-14 17:00:00-08:00,2025-11-14,perplexity,,,
12.0,267627.0,2025-11-15T01:00:00.000Z,Arkansas vs Samford,Arkansas -25.5,-108.0,1.0,73.0,Large number but shy of 26–27.5 extremes; measured exposure to big home favorite given early-season fav inefficiency [web:6][web:15][web:13].,92-64,1.0,0.0,0.0,0.0,0.0,0.0,-10000.0,3000.0,,159.5,-105.0,-115.0,-25.5,-108.0,25.5,-112.0,2025-11-14 10:45:56.264017,2025-11-14 17:00:00-08:00,2025-11-14,perplexity,,,
1.0,264781.0,2025-11-15T00:00:00.000Z,Iona vs Fordham,Iona -5.5,-110.0,3.0,92.0,Home favorite with overwhelming consensus (97% ML tickets 100% ML money 88% spread tickets 93% spread money). Medium-small spread with dominant support. Line stable showing confidence. Perfect profile matching our winners.,82-74,1.0,0.0,0.0,0.0,0.0,0.0,-245.0,200.0,,157.5,-110.0,-111.0,-5.5,-110.0,5.5,-110.0,2025-11-14 10:45:55.263775,2025-11-14 16:00:00-08:00,2025-11-14,claude,,,
2.0,264792.0,2025-11-15T00:00:00.000Z,Wolves vs Citadel,Wolves -6.5,-114.0,3.0,90.0,Home favorite with extreme consensus (96% ML tickets 97% ML money 76% spread tickets 89% spread money). Line moving toward Wolves (-250 to -298 ML). Medium spread with overwhelming sharp support. Matches Wichita -5.5 winner.,79-70,1.0,0.0,0.0,0.0,0.0,0.0,-298.0,240.0,,150.0,-107.0,-112.0,-6.5,-114.0,6.5,-105.0,2025-11-14 10:45:55.263775,2025-11-14 16:00:00-08:00,2025-11-14,claude,,,
3.0,264779.0,2025-11-15T00:00:00.000Z,Fairfield vs Stonehill,Fairfield -6.5,-115.0,3.0,88.0,Home favorite with dominant support (98% ML tickets 100% ML money). Line moved from -7.0 to -6.5 providing better number while sharp money poured in. Medium spread with perfect consensus profile. Similar to Howard -6.5 winner.,78-69,1.0,0.0,0.0,0.0,0.0,0.0,-340.0,270.0,,144.5,-110.0,-112.0,-6.5,-115.0,6.5,-105.0,2025-11-14 10:45:55.263775,2025-11-14 16:00:00-08:00,2025-11-14,claude,,,
4.0,264508.0,2025-11-14T23:30:00.000Z,E. Michigan vs IUIN,E. Michigan -5.5,-110.0,2.0,85.0,Home favorite with strong support (97% ML tickets 73% ML money despite 94% initially). Medium-small spread in winning range. Sharp money taking E. Michigan despite line stability. Matches our winning formula.,96-88,1.0,0.0,0.0,0.0,0.0,0.0,-250.0,205.0,,187.5,-105.0,-105.0,-5.5,-110.0,5.5,-110.0,2025-11-14 10:45:55.263775,2025-11-14 15:30:00-08:00,2025-11-14,claude,,,
5.0,264771.0,2025-11-15T00:00:00.000Z,Towson vs Norfolk State,Towson -13.5,-106.0,2.0,84.0,Home favorite with strengthening line (ML from -600 to -1000). Sharp money driving line movement while getting 98% ML tickets and 96% ML money. Medium spread showing dominance. Line moved 4 points in Towson favor.,78-62,1.0,0.0,0.0,0.0,0.0,0.0,-1000.0,650.0,,138.5,-105.0,-115.0,-13.5,-106.0,13.5,-113.0,2025-11-14 10:45:55.263775,2025-11-14 16:00:00-08:00,2025-11-14,claude,,,
6.0,266385.0,2025-11-15T00:00:00.000Z,N. Iowa vs Furman,N. Iowa -9.5,-110.0,2.0,82.0,Home favorite with excellent support (97% ML tickets 98% ML money). Line moved from -10.5 to -9.5 providing value. Medium spread with overwhelming consensus. Better number after line movement favors bettors.,77-65,1.0,0.0,0.0,0.0,0.0,0.0,-575.0,425.0,,141.5,-110.0,-110.0,-9.5,-110.0,9.5,-110.0,2025-11-14 10:45:55.263775,2025-11-14 16:00:00-08:00,2025-11-14,claude,,,
7.0,264770.0,2025-11-15T00:30:00.000Z,Tulane vs New Orleans,Tulane -12.5,-108.0,2.0,80.0,Home favorite with dominant consensus (98% ML tickets 96% ML money). Line moved from -11.5 to -12.5 and sharp money followed. Medium spread showing control. Similar spread range to our winners.,84-69,1.0,0.0,0.0,0.0,0.0,0.0,-900.0,575.0,,154.5,-105.0,-115.0,-12.5,-108.0,12.5,-112.0,2025-11-14 10:45:55.263775,2025-11-14 16:30:00-08:00,2025-11-14,claude,,,
8.0,264510.0,2025-11-15T01:15:00.000Z,Brown vs Hampton,Brown -1.5,-105.0,1.0,76.0,Small home favorite in pick'em (84% ML tickets 76% ML money). Line stable at -1.5 showing value. Pick'em games favor home team. Similar to Bryant -1.5 and Alabama A&M -1.5 winners.,73-71,1.0,0.0,0.0,0.0,0.0,0.0,-120.0,-100.0,,141.5,-116.0,-110.0,-1.5,-105.0,1.5,-115.0,2025-11-14 10:45:55.263775,2025-11-14 17:15:00-08:00,2025-11-14,claude,,,
9.0,264778.0,2025-11-14T23:30:00.000Z,Lindenwood vs Charleston So,Charleston So +3.5,-105.0,1.0,74.0,Away dog with sharp money (77% tickets 70% money on Charleston). Line stable at 3.5 despite public fading Lindenwood heavily. Value on quality dog getting points. Contrarian play with sharp backing.,73-75,0.0,0.0,1.0,0.0,0.0,0.0,-142.0,120.0,,156.5,-110.0,-110.0,-3.5,-115.0,3.5,-105.0,2025-11-14 10:45:55.263775,2025-11-14 15:30:00-08:00,2025-11-14,claude,,,
10.0,264773.0,2025-11-15T01:30:00.000Z,DePaul vs Northwestern,DePaul +4.5,-112.0,1.0,72.0,Home dog with improving number (line from +5.5 to +4.5). Getting better number while Northwestern has 95% ML support. Medium dog spread at home where home court matters. Value improved from previous attempt.,68-71,1.0,0.0,0.0,0.0,0.0,0.0,167.0,-207.0,,142.5,-105.0,-112.0,4.5,-112.0,-4.5,-108.0,2025-11-14 10:45:55.263775,2025-11-14 17:30:00-08:00,2025-11-14,claude,,,
11.0,264790.0,2025-11-15T02:00:00.000Z,TCU vs Michigan,TCU +7.5,-110.0,1.0,70.0,Home dog getting full touchdown. Line moved from +8.5 to +7.5 showing sharp Michigan money but TCU at home can cover. Michigan 97% ML tickets but road favorites struggle to cover big numbers. Similar to yesterday value plays.,74-80,1.0,0.0,0.0,0.0,0.0,0.0,285.0,-360.0,,159.5,-115.0,-105.0,7.5,-110.0,-7.5,-110.0,2025-11-14 10:45:55.263775,2025-11-14 18:00:00-08:00,2025-11-14,claude,,,
1.0,264823.0,2025-11-15T19:00:00.000Z,Marquette vs Maryland,Marquette -8.5,-110.0,3.0,91.0,"Short home favorite under 10 leverages non-conference HCA without paying big-chalk tax; early-season majority spread sides underperform, but sub-10 home favs retain efficiency [web:13][web:6][web:15].",78-66,1.0,0.0,0.0,0.0,0.0,0.0,-370.0,290.0,,145.5,-115.0,-111.0,-8.5,-110.0,8.5,-110.0,2025-11-15 10:15:03.538272,2025-11-15 11:00:00-08:00,2025-11-15,perplexity,,,
2.0,264801.0,2025-11-15T19:00:00.000Z,Kansas vs Princeton,Kansas -22.5,-110.0,2.0,86.0,High-major host with strong HCA; laying 22.5 avoids the 25–30+ extremes where variance rises sharply in November [web:25][web:6][web:13].,83-58,1.0,0.0,0.0,0.0,0.0,0.0,-3600.0,1500.0,,144.5,-110.0,-110.0,-22.5,-110.0,22.5,-110.0,2025-11-15 10:15:03.538272,2025-11-15 11:00:00-08:00,2025-11-15,perplexity,,,
3.0,264802.0,2025-11-15T19:00:00.000Z,SMU vs Butler,SMU -7.5,-110.0,2.0,85.0,Manageable home chalk below 8 aligns with HCA band and avoids double-digit volatility early season [web:13][web:6][web:15].,79-70,1.0,0.0,0.0,0.0,0.0,0.0,-360.0,270.0,,164.5,-105.0,-110.0,-7.5,-110.0,7.5,-110.0,2025-11-15 10:15:03.538272,2025-11-15 11:00:00-08:00,2025-11-15,perplexity,,,
4.0,267559.0,2025-11-15T19:00:00.000Z,Temple vs Boston Col,Temple -3.5,-110.0,2.0,84.0,Very short home favorite; HCA meaningful near one possession and reduces exposure to public-chalk inefficiency [web:13][web:6][web:15].,72-66,1.0,0.0,0.0,0.0,0.0,0.0,-173.0,145.0,,141.5,-112.0,-110.0,-3.5,-110.0,3.5,-110.0,2025-11-15 10:15:03.538272,2025-11-15 11:00:00-08:00,2025-11-15,perplexity,,,
5.0,264812.0,2025-11-15T21:00:00.000Z,St. Bonaventure vs Youngstown St,St. Bonaventure -10.5,-110.0,2.0,82.0,Double-digit but not extreme; Bona’s home edge plus non-conference dynamic supports laying 10.5 [web:25][web:6][web:13].,77-64,1.0,0.0,0.0,0.0,0.0,0.0,-587.0,445.0,,148.5,-105.0,-110.0,-10.5,-110.0,10.5,-110.0,2025-11-15 10:15:03.538272,2025-11-15 13:00:00-08:00,2025-11-15,perplexity,,,
